FEATURE_ID	FEATURE_NAME	FEATURE_CLASS	STATE_ALPHA	STATE_NUMERIC	COUNTY_NAME	COUNTY_NUMERIC	PRIMARY_LAT_DMS	PRIM_LONG_DMS	PRIM_LAT_DEC	PRIM_LONG_DEC	SOURCE_LAT_DMS	SOURCE_LONG_DMS	SOURCE_LAT_DEC	SOURCE_LONG_DEC	ELEV_IN_M	ELEV_IN_FT	MAP_NAME	DATE_CREATED	DATE_EDITED
628729	Hoxie Drain	Stream	MI	26	Hillsdale	59	415858N	0842612W	41.9828235	-84.4366142	415753N	0842659W	41.9647222	-84.4497222	341	1119	Wheatland	4/14/1980	
670965	Harrington Cemetery	Cemetery	MS	28	Simpson	127	315021N	0894653W	31.8390501	-89.7814644			NA	NA	158	518	Mendenhall SE	9/24/1980	
1054060	Dunn School (historical)	School	OH	39	Madison	97	395935N	0832516W	39.9931165	-83.4210309			NA	NA	308	1010	London	7/1/1990	
997299	Wildcat Swamp	Stream	NC	37	Bertie	15	361008N	0765922W	36.1687681	-76.9894013	360809N	0765843W	36.1358333	-76.9786111	10	33	Powellsville	6/17/1980	
960023	Pea Pond	Lake	NY	36	Westchester	119	411352N	0733727W	41.2312063	-73.6241314			NA	NA	130	427	Pound Ridge	1/23/1980	9/1/2012
534695	East Bay Junop	Bay	LA	22	Terrebonne	109	291150N	0910215W	29.197167	-91.0375986			NA	NA	0	0	East Bay Junop	6/4/1980	
577213	Tory Hill	Populated Place	ME	23	York	31	433619N	0703210W	43.6053589	-70.5361647			NA	NA	74	243	Bar Mills	9/30/1980	
972995	Renchans	Populated Place	NY	36	Steuben	101	422625N	0771930W	42.4403484	-77.3249805			NA	NA	395	1296	Rheims	1/23/1980	
1050143	Saint Peter Church	Church	OH	39	Henry	69	412612N	0841507W	41.436717	-84.2518933			NA	NA	222	728	Ridgeville Corners	8/1/1990	
924376	12558 Water Well	Well	NM	35	Lea	25	333147N	1031202W	33.5298239	-103.2005039			NA	NA	1227	4026	Bledsoe SW	2/1/1994	
339656	Stitcher Lake	Reservoir	GA	13	Carroll	45	333415N	0851716W	33.5707559	-85.2878976			NA	NA	302	991	Bowdon West	9/1/1992	6/20/2011
744408	Grace School (historical)	School	MO	29	Gasconade	73	381316N	0913702W	38.2211567	-91.6171048			NA	NA	319	1047	Redbird	4/1/1990	
259616	Dunn Creek	Stream	CA	6	Del Norte	15	415958N	1233725W	41.9995594	-123.6236772	415421N	1233432W	41.9058333	-123.5755556	551	1808	Polar Bear Mountain	1/19/1981	
409775	Hardinville Cemetery	Cemetery	IL	17	Crawford	33	385435N	0875014W	38.9097663	-87.8372521			NA	NA	152	499	Stoy	1/15/1980	
4164	Dry Tank	Reservoir	AZ	4	Pinal	21	331045N	1111929W	33.1791749	-111.3247764			NA	NA	562	1844	Florence NE	2/8/1980	6/15/2011
436451	Hopewell Cemetery	Cemetery	IN	18	Owen	119	391316N	0864103W	39.2211567	-86.6841694			NA	NA	216	709	Whitehall	2/14/1979	
573740	Poverty Mountain	Summit	ME	23	Piscataquis	21	451621N	0692230W	45.27252	-69.37512			NA	NA	322	1056	Monson East	9/30/1980	3/8/2011
1077430	Methodist Theological School in Ohio	School	OH	39	Delaware	41	401512N	0830325W	40.253395	-83.0568531			NA	NA	267	876	Delaware	10/1/1991	
954899	Lake Brook	Stream	NY	36	Otsego	77	423155N	0750503W	42.5320218	-75.0840519	423622N	0750808W	42.6061867	-75.1354412	329	1079	Mount Vision	1/23/1980	
377792	Black Warrior Creek	Stream	ID	16	Elmore	39	434907N	1151726W	43.8185094	-115.2906441	435632N	1151050W	43.9421238	-115.1806422	1406	4613	Phifer Creek	6/21/1979	
834769	Willow Creek	Stream	NE	31	Cuming	39	414723N	0963708W	41.7897194	-96.6189181	415246N	0964050W	41.8794427	-96.6805877	399	1309	West Point SE	3/9/1979	
830493	Kezan Creek	Stream	NE	31	Butler	23	410815N	0971009W	41.1375122	-97.1692046	411302N	0970126W	41.2172338	-97.0239221	463	1519	Garrison	3/9/1979	7/21/2011
136274	Shady Grove School (historical)	School	AL	1	Franklin	59	341900N	0874346W	34.3167636	-87.7294737			NA	NA	299	981	Phil Campbell	12/1/2003	
554934	King Lake	Lake	LA	22	Terrebonne	109	291451N	0905920W	29.2474426	-90.9889865			NA	NA	0	0	Grand Bayou du Large	6/4/1980	
407818	Egypt School (historical)	School	IL	17	Knox	95	405718N	0901440W	40.955038	-90.2445685			NA	NA	232	761	Appleton	1/15/1980	
1048440	Cone Reef	Bar	OH	39	Ottawa	123	414000N	0830242W	41.6667154	-83.0449187			NA	NA	174	571	Metzger Marsh OE E	8/17/1992	
968673	Wales Primary School	School	NY	36	Erie	29	424548N	0783107W	42.763304	-78.518609			NA	NA	300	984	East Aurora	1/23/1980	5/8/2012
338239	Bales Lake Dam	Dam	GA	13	Fulton	121	333936N	0843112W	33.6601095	-84.5199303			NA	NA	257	843	Ben Hill	9/1/1992	
491138	Dry Branch	Stream	KY	21	Wayne	231	365818N	0845057W	36.971739	-84.8491134	365900N	0845054W	36.9833333	-84.8483333	220	722	Mill Springs	9/20/1979	
377892	Blue Canyon Spring	Spring	ID	16	Clark	33	441059N	1124802W	44.1830679	-112.8005755			NA	NA	2303	7556	Copper Mountain	6/21/1979	4/18/2011
730496	Allison School (historical)	School	MO	29	Wayne	223	365624N	0902632W	36.940053	-90.4423342			NA	NA	176	577	Hendrickson	2/1/1991	
356749	Hillcrest	Populated Place	GA	13	Oconee	219	335139N	0832625W	33.8609515	-83.4401608			NA	NA	225	738	Watkinsville	6/1/1995	
887161	Canyon Tank	Reservoir	NM	35	Socorro	53	340536N	1060851W	34.0932717	-106.1475193			NA	NA	1958	6424	Turkey Ridge SW	11/13/1980	6/28/2013
77386	Jones Creek	Stream	AR	5	Scott	127	345535N	0941010W	34.9264877	-94.1693763	344954N	0942454W	34.8317688	-94.4149419	189	620	Hon	4/30/1980	
1071743	Woodside Green Park	Park	OH	39	Franklin	49	400236N	0825255W	40.0433972	-82.8818448			NA	NA	244	801	Northeast Columbus	6/1/1992	
328349	Jones Branch	Stream	GA	13	Rabun	241	345127N	0833107W	34.8575932	-83.5184976	345227N	0833046W	34.8741667	-83.5127778	574	1883	Lake Burton	9/25/1979	
242406	Four Corners	Locale	CA	6	San Bernardino	71	340808N	1160315W	34.1355582	-116.0541689			NA	NA	606	1988	Twentynine Palms	1/19/1981	
15096	Sunset Mesa Subdivision Retention Basin	Reservoir	AZ	4	Maricopa	13	332315N	1114906W	33.3875473	-111.8181952			NA	NA	369	1211	Mesa	6/27/1984	
731491	Daughertys Mill	Locale	MO	29	Cape Girardeau	31	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	2/1/1991	
415528	Pennington Creek	Stream	IL	17	Knox	95	410256N	0902517W	41.0489262	-90.4215189	410325N	0902222W	41.0569817	-90.372906	208	682	North Henderson	1/15/1980	
448972	WFBQ-FM (Indianapolis)	Tower	IN	18	Marion	97	395359N	0861202W	39.8997627	-86.2005453			NA	NA	253	830	Carmel	10/1/1982	
1045304	Ryan Hill	Ridge	OH	39	Ross	141	391931N	0831529W	39.3253424	-83.2579671			NA	NA	370	1214	South Salem	7/12/1979	
976173	Coney Mountain	Summit	NY	36	St. Lawrence	89	440606N	0743125W	44.1017272	-74.5235024			NA	NA	691	2267	Little Tupper Lake	1/23/1980	
534329	Cutoff Point	Cape	LA	22	Cameron	23	300302N	0931907W	30.0504891	-93.3184882			NA	NA	0	0	Moss Lake	6/4/1980	
1022341	Rocky Face	Summit	NC	37	Jackson	99	352503N	0831319W	35.4176003	-83.2218135			NA	NA	1388	4554	Sylva North	6/17/1980	
435860	Haskell	Populated Place	IN	18	LaPorte	91	412902N	0865407W	41.48393	-86.9019703			NA	NA	233	764	Wanatah	2/14/1979	
609520	Cadwell Creek	Stream	MA	25	Hampshire	15	422005N	0722211W	42.3348132	-72.3698061	422215N	0722334W	42.3709237	-72.3928624	161	528	Belchertown	2/24/1974	
990140	Monie Swamp	Stream	NC	37	Columbus	47	340454N	0784148W	34.0815595	-78.6966832	341045N	0784225W	34.1790584	-78.7069612	9	30	Pireway	6/17/1980	
756653	Saint Joseph School	School	MO	29	St. Charles	183	384432N	0903910W	38.742342	-90.6527959			NA	NA	151	495	Weldon Spring	10/24/1980	5/20/2011
909512	Patton Creek	Stream	NM	35	Sierra	51	324701N	1074144W	32.7836882	-107.6955866	324911N	1074333W	32.8197222	-107.7258333	1839	6033	P A Mountain	11/13/1980	
659696	Brooklyn Junior High School	School	MN	27	Hennepin	53	450520N	0932032W	45.088976	-93.3422142			NA	NA	263	863	Minneapolis North	1/1/2000	9/15/2010
875580	Columbia High School	School	NJ	34	Essex	13	404408N	0741557W	40.7356567	-74.2657027			NA	NA	46	151	Roselle	7/1/1981	7/20/2007
829384	Frankfort School	School	NE	31	Knox	107	424908N	0973128W	42.8188878	-97.5245079			NA	NA	440	1444	Tabor SE	3/9/1979	
1070782	Huffman Creek	Stream	OH	39	Auglaize	11	403639N	0840647W	40.6108827	-84.1130022	403435N	0840246W	40.5763889	-84.0461111	274	899	Uniopolis	7/12/1979	
215672	Pond Acres	Populated Place	DE	10	Sussex	5	383314N	0750407W	38.554001	-75.0685145			NA	NA	1	3	Bethany Beach	11/1/1989	
636700	Saint John Church	Church	MI	26	Oakland	125	424736N	0833615W	42.7933616	-83.6041138			NA	NA	291	955	Davisburg	4/14/1980	
829603	Grace Cemetery	Cemetery	NE	31	Burt	21	415223N	0962158W	41.8730464	-96.3661347			NA	NA	415	1362	Craig	3/9/1979	
926414	RG-19335 Water Well	Well	NM	35	Rio Arriba	39	360636N	1060242W	36.1100226	-106.0450226			NA	NA	1743	5718	San Juan Pueblo	3/1/1994	
909604	Phister Tank	Reservoir	NM	35	Torrance	57	342858N	1062226W	34.4828518	-106.373995			NA	NA	1914	6279	Abo	11/13/1980	6/24/2011
905513	Crockett Ranch	Locale	NM	35	Chaves	5	325457N	1052017W	32.915932	-105.3380367			NA	NA	1807	5928	Elk	11/13/1980	
252832	Whitmore Hot Springs	Populated Place	CA	6	Mono	51	373757N	1184844W	37.6324331	-118.8123521			NA	NA	2139	7018	Whitmore Hot Springs	1/19/1981	
220645	Carson Creek	Stream	CA	6	Sacramento	67	383201N	1210829W	38.5335185	-121.1413348	384109N	1210200W	38.6857368	-121.0332768	40	131	Buffalo Creek	1/19/1981	
169928	Hog Park Guard Station	Locale	CO	8	Jackson	57	405955N	1064852W	40.9985796	-106.8144881			NA	NA	2564	8412	West Fork Lake	10/13/1978	
178023	Bald Mountain Tunnel	Tunnel	CO	8	Larimer	69	402135N	1051607W	40.3597065	-105.268599			NA	NA	2050	6726	Pinewood Lake	10/13/1978	
861690	Tennessee Mountain	Summit	NV	32	Elko	7	414739N	1154011W	41.7940717	-115.6698017			NA	NA	2535	8317	Tennessee Mountain	12/12/1980	
363419	Po‘opua‘a	Area	HI	15	Hawaii	1	195453N	1552152W	19.914716	-155.364452			NA	NA	1851	6073	Keanakolu	9/30/2003	9/21/2012
852119	South Fork Thomas Creek	Stream	NV	32	Humboldt	13	405400N	1174042W	40.8999036	-117.6784607	405247N	1173805W	40.8797222	-117.6347222	1682	5518	Winnemucca East	8/1/1990	
628837	Hunters Creek Cemetery	Cemetery	MI	26	Lapeer	87	425836N	0831759W	42.9766947	-83.2996655			NA	NA	278	912	Metamora	4/14/1980	
790295	Shaw Creek	Stream	MT	30	Chouteau	15	473005N	1104338W	47.5013568	-110.7271654	472622N	1104142W	47.4394116	-110.6949415	1161	3809	Big Sag	4/4/1980	
238292	Yuba College	School	CA	6	Yuba	115	390727N	1213224W	39.1240364	-121.5400111			NA	NA	22	72	Olivehurst	6/14/2000	9/15/2010
428857	Township of Crook	Civil	IL	17	Hamilton	65	380455N	0882543W	38.0820224	-88.4285007			NA	NA	142	466	Thackeray	9/1/1995	1/26/2013
185106	Dawson Butte	Summit	CO	8	Douglas	35	391801N	1045615W	39.3002682	-104.9374823			NA	NA	2278	7474	Dawson Butte	10/13/1978	
231488	Reinoso Peak	Summit	CA	6	San Benito	69	364917N	1210812W	36.8213413	-121.1365875			NA	NA	1049	3442	Quien Sabe Valley	1/19/1981	
853249	Yellow Jacket Mine	Mine	NV	32	White Pine	33	394018N	1140803W	39.671608	-114.1341677			NA	NA	2513	8245	Blue Mass Canyon	4/1/1991	
1079069	Ohio Power Company Pond Mb-141 Dam	Dam	OH	39	Morgan	115	394312N	0814635W	39.7200716	-81.7765214			NA	NA	269	883	McConnelsville	11/1/1991	
189753	Lick Park	Flat	CO	8	Saguache	109	382110N	1065116W	38.3527706	-106.8544854			NA	NA	2876	9436	Sawtooth Mountain	10/13/1978	
879399	Pointers	Populated Place	NJ	34	Salem	33	393538N	0752643W	39.5940021	-75.4451965			NA	NA	6	20	Salem	9/8/1979	
775897	Rocky Point Ditch	Canal	MT	30	Carbon	9	450555N	1090036W	45.0985584	-109.0098658			NA	NA	1192	3911	Hollenbeck Draw	4/4/1980	
897372	Garcia Canyon	Valley	NM	35	Grant	17	325922N	1083328W	32.9895132	-108.5578304	325930N	1083030W	32.9916667	-108.5083333	1393	4570	Cliff	11/13/1980	
1041952	Indian Creek	Stream	OH	39	Huron	77	410949N	0822647W	41.1636644	-82.44628	410640N	0823117W	41.1111651	-82.521283	273	896	Clarksfield	7/12/1979	
504593	Strodes Creek	Stream	KY	21	Bourbon	17	380921N	0841002W	38.1559104	-84.1671512	375939N	0841411W	37.9942454	-84.2363186	247	810	Paris East	9/20/1979	
580319	Salt Pond	Lake	ME	23	Hancock	9	442403N	0683428W	44.4008262	-68.5744916			NA	NA	2	7	Blue Hill	11/1/1991	6/21/2011
968896	Waterbury Hill	Summit	NY	36	Steuben	101	422629N	0772944W	42.4414583	-77.4955426			NA	NA	562	1844	Avoca	1/23/1980	
669049	Cypress Creek	Stream	MS	28	Marion	91	311958N	0895641W	31.3326751	-89.9448049	312440N	0895336W	31.4110063	-89.8934138	40	131	Morgantown	9/24/1980	
778004	Vanstel Cemetery	Cemetery	MT	30	Rosebud	87	464714N	1065341W	46.7872181	-106.8947796			NA	NA	916	3005	Vanstel	4/4/1980	
961665	Public School 36	School	NY	36	Kings	47	404236N	0735622W	40.7101026	-73.9395821			NA	NA	13	43	Brooklyn	1/23/1980	
597215	Chapel Branch Ditch	Canal	MD	24	Queen Anne's	35	391116N	0755102W	39.1878888	-75.8504919			NA	NA	16	52	Sudlersville	9/12/1979	
742708	Curtis School (historical)	School	MO	29	Adair	1	400338N	0923954W	40.0605868	-92.6649162			NA	NA	273	896	Gifford	9/1/1989	
557005	Moore Lake Dam	Dam	LA	22	Claiborne	27	325135N	0930155W	32.8595891	-93.0318285			NA	NA	77	253	Homer	1/1/1992	
960247	Peterson Lake	Lake	NY	36	Steuben	101	421858N	0771111W	42.3160083	-77.1864159			NA	NA	326	1070	Savona	1/23/1980	6/24/2011
587943	Tyler Ditch	Canal	MD	24	Somerset	39	375906N	0760108W	37.9851239	-76.0188241			NA	NA	0	0	Ewell	9/12/1979	
483328	Fourmile School (historical)	School	KS	20	Cherokee	21	370104N	0945627W	37.0178458	-94.9407889			NA	NA	253	830	Melrose	3/1/1990	
979139	Town of Lenox	Civil	NY	36	Madison	53	430641N	0754529W	43.1112812	-75.7581802			NA	NA	119	390	Canastota	9/1/1995	1/28/2013
1126898	Shobe Canyon	Valley	OR	41	Morrow	49	451936N	1193343W	45.3267956	-119.5619661	451711N	1193148W	45.2863889	-119.53	695	2280	Heppner	11/28/1980	
406589	Corley Cemetery	Cemetery	IL	17	Shelby	173	391615N	0885758W	39.2708748	-88.9661847			NA	NA	205	673	Lakewood	1/15/1980	
955342	Limekiln Creek	Stream	NY	36	Herkimer	43	433950N	0745431W	43.6639562	-74.9085028	434251N	0744840W	43.7142328	-74.8110031	491	1611	Old Forge	1/23/1980	
770660	Dione Reservoir	Reservoir	MT	30	Phillips	71	474730N	1075804W	47.7917061	-107.9677851			NA	NA	797	2615	Dione Reservoir	4/4/1980	6/23/2011
734096	Shannondale School (historical)	School	MO	29	Chariton	41	392112N	0925111W	39.3533616	-92.8529665			NA	NA	193	633	Forest Green	10/1/1990	11/17/2009
912115	Virgin Canyon	Valley	NM	35	Taos	55	364659N	1052958W	36.7830829	-105.4994497	364723N	1052916W	36.7897222	-105.4877778	3519	11545	Latir Peak	11/13/1980	
622975	Center Creek	Stream	MI	26	Monroe	115	420119N	0834121W	42.0219884	-83.6891048	420450N	0834610W	42.0805981	-83.7693843	202	663	Milan	4/14/1980	
587028	Saint John Creek	Bay	MD	24	Dorchester	19	382558N	0761729W	38.4329001	-76.291335			NA	NA	0	0	Taylors Island	9/12/1979	
1138101	Bigelow Cabins	Locale	OR	41	Josephine	33	420447N	1232059W	42.0798422	-123.3497791			NA	NA	1563	5128	Grayback Mountain	11/28/1980	
241874	El Cajon Valley Christian School	School	CA	6	San Diego	73	324931N	1165713W	32.8253279	-116.9536382			NA	NA	145	476	El Cajon	1/19/1981	
904218	Burnt Canyon	Valley	NM	35	Sierra	51	331350N	1075342W	33.2306267	-107.8950395	331330N	1075104W	33.2250711	-107.8511494	2415	7923	Bonner Canyon	11/13/1980	
511442	Coalfield Hollow	Valley	KY	21	Leslie	131	365406N	0832800W	36.9017543	-83.466577	365356N	0832824W	36.8988889	-83.4733333	497	1631	Helton	9/20/1979	
876527	Friendship Church	Church	NJ	34	Salem	33	393121N	0750455W	39.5226154	-75.0818448			NA	NA	21	69	Newfield	9/8/1979	
923031	E Santa Fe Water Well	Well	NM	35	Sierra	51	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	9/1/1993	
1119965	Divison Reservoir	Reservoir	OR	41	Malheur	45	434037N	1174005W	43.6768177	-117.6679231			NA	NA	1206	3957	Avery Creek	11/28/1980	6/24/2011
427592	Edward Hospital Heliport	Airport	IL	17	DuPage	43	414538N	0880901W	41.7605855	-88.1503442			NA	NA	213	699	Naperville	9/1/1992	
669979	Fish Lake	Lake	MS	28	Tallahatchie	135	334955N	0901251W	33.8318227	-90.2142594			NA	NA	39	128	Philipp	9/24/1980	6/22/2011
910680	San Miguel Del Bado Tract Number 10	Civil	NM	35	San Miguel	47	352440N	1052522W	35.4111548	-105.4227891			NA	NA	1929	6329	San Jose	11/13/1980	
671848	Jericho Creek	Stream	MS	28	Monroe	95	340316N	0882628W	34.0545527	-88.4411547	340305N	0882316W	34.0513889	-88.3877778	75	246	Smithville	9/24/1980	
683015	Sixteenth Section Missionary Baptist Church	Church	MS	28	Oktibbeha	105	333039N	0884418W	33.510954	-88.7383842			NA	NA	92	302	West Point	12/1/2003	
232876	Shasta Meadows Elementary School	School	CA	6	Shasta	89	403402N	1222010W	40.5670956	-122.3361175			NA	NA	167	548	Enterprise	6/14/2000	
984871	Everetts Lake	Reservoir	NC	37	Richmond	153	344853N	0795301W	34.8146008	-79.883657			NA	NA	54	177	Morven East	6/17/1980	7/13/2011
979508	Town of Southold	Civil	NY	36	Suffolk	103	410822N	0721903W	41.1394561	-72.3174428			NA	NA	0	0	Orient	9/1/1995	1/27/2013
416576	Rhodes School (historical)	School	IL	17	Knox	95	410035N	0901458W	41.00976	-90.2495687			NA	NA	247	810	Oneida	1/15/1980	
512390	Grassy Lake	Lake	KY	21	Ballard	7	370156N	0890841W	37.0320845	-89.1447499			NA	NA	92	302	Cairo	9/20/1979	6/21/2011
416504	Reese Hospital	Hospital	IL	17	Cook	31	415023N	0873647W	41.8397557	-87.6131063			NA	NA	183	600	Jackson Park	1/15/1980	
153944	West Highland Baptist Church	Church	AL	1	Covington	39	311851N	0862948W	31.3140594	-86.4966252			NA	NA	99	325	Andalusia	9/4/1980	10/26/2006
251908	Zigzag Creek	Stream	CA	6	Monterey	53	361011N	1213246W	36.1696836	-121.5460511	361239N	1213611W	36.2108333	-121.6030556	476	1562	Zigzag Creek	1/19/1981	
452546	Bethel College	School	IN	18	St. Joseph	141	414042N	0861141W	41.6783815	-86.1947276			NA	NA	229	751	South Bend East	2/14/1979	5/10/2011
418825	South School (historical)	School	IL	17	Effingham	49	390530N	0883343W	39.0917091	-88.5619944			NA	NA	179	587	Effingham South	1/15/1980	
545615	East Spider Gas Field	Oilfield	LA	22	De Soto	31	315951N	0934221W	31.997386	-93.7057382			NA	NA	105	344	Trenton	12/1/1992	
170519	Hole-in-the-Wall Creek	Stream	CO	8	Routt	107	404340N	1071144W	40.7277492	-107.1956126	404610N	1071337W	40.769415	-107.2270022	2384	7821	Quaker Mountain	10/13/1978	
68943	Township of Union Valley	Civil	AR	5	Perry	105	345748N	0924853W	34.9633046	-92.8146076			NA	NA	94	308	Thornburg	1/1/2000	1/24/2013
517237	Maysville Country Club	Locale	KY	21	Mason	161	383826N	0834706W	38.6406297	-83.7849217			NA	NA	280	919	Maysville West	9/20/1979	
37959	Murdock Neighborhood Center	Locale	AZ	4	Coconino	5	351135N	1113853W	35.1930673	-111.6479389			NA	NA	2099	6886	Flagstaff West	6/27/1984	
311655	Boone Lake	Lake	GA	13	Ware	299	305552N	0822905W	30.9311482	-82.4847779			NA	NA	37	121	Cravens Island	9/25/1979	6/20/2011
1138003	Big Creek	Stream	OR	41	Wallowa	63	452314N	1164147W	45.3871028	-116.6962573	452420N	1164228W	45.4055556	-116.7077778	941	3087	Hat Point	11/28/1980	
261564	Hough Springs	Populated Place	CA	6	Lake	33	390945N	1223644W	39.1623904	-122.6122081			NA	NA	468	1535	Hough Springs	1/19/1981	
387342	Mud Lick Creek	Stream	ID	16	Lemhi	59	450947N	1142621W	45.1629729	-114.4392525	451039N	1142805W	45.1775	-114.4680556	1759	5771	Gant Ridge	6/21/1979	
1059120	Interchange 52	Crossing	OH	39	Montgomery	113	394451N	0841220W	39.747559	-84.2054962			NA	NA	230	755	Dayton South	10/1/1990	
199540	Limon Watershed L-3 Dam	Dam	CO	8	Lincoln	73	391654N	1034114W	39.2816539	-103.6871736			NA	NA	1640	5381	Limon	9/1/1994	
530517	Foundry Branch Valley Park	Park	DC	11	District of Columbia	1	385430N	0770444W	38.9084448	-77.0788668			NA	NA	21	69	Washington West	7/1/1991	
360895	Kea‘au Camp	Locale	HI	15	Hawaii	1	193720N	1550244W	19.6222222	-155.0455556			NA	NA	128	420	Mountain View	9/30/2003	
1005077	Delwood	Populated Place	NC	37	Johnston	101	352735N	0780954W	35.4596054	-78.1649944			NA	NA	46	151	Princeton	7/1/1989	
445330	Wabash Church	Church	IN	18	Huntington	69	404931N	0852444W	40.8253238	-85.4121961			NA	NA	245	804	Majenica	2/14/1979	
1010585	Crisawn Cemetery	Cemetery	NC	37	Yancey	199	354651N	0821208W	35.7809517	-82.202342			NA	NA	907	2976	Celo	6/17/1980	
1004331	Union Chapel Church	Church	NC	37	Onslow	133	345037N	0773212W	34.843497	-77.5366343			NA	NA	16	52	Catherine Lake	1/1/1990	
216054	Bunting	Populated Place	DE	10	Sussex	5	382748N	0750915W	38.4634466	-75.1540742			NA	NA	5	16	Selbyville	8/2/1979	
242019	Emory Elementary School	School	CA	6	San Diego	73	323433N	1170532W	32.5758891	-117.0922505			NA	NA	16	52	Imperial Beach	6/14/2000	
156757	Mud Landing	Locale	AL	1	Baldwin	3	305529N	0875233W	30.9246279	-87.8758279			NA	NA	3	10	The Basin	9/4/1980	12/7/2006
596561	Honga Post Office (historical)	Post Office	MD	24	Dorchester	19	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	6/1/1995	
1077519	Berger Hospital	Hospital	OH	39	Pickaway	129	393638N	0825610W	39.6104188	-82.9361174			NA	NA	218	715	Circleville	7/12/1979	3/20/2013
755263	Lateral Number 1	Canal	MO	29	Ripley	181	363218N	0903507W	36.5383918	-90.5853915			NA	NA	89	292	Naylor	10/24/1980	
654136	Wild Rice River	Stream	MN	27	Norman	107	471905N	0965014W	47.3180288	-96.8373018	472303N	0951830W	47.3841234	-95.3083507	259	850	Halstad	1/11/1980	
911529	Tajique Cabin	Locale	NM	35	Torrance	57	344557N	1061940W	34.7658901	-106.3277988			NA	NA	2121	6959	Tajique	11/13/1980	
890830	La Morada Cemetery	Cemetery	NM	35	Union	59	361613N	1033352W	36.2703083	-103.5643999			NA	NA	1670	5479	Goat Canyon	11/13/1980	
771471	Flintheart Draw	Valley	MT	30	Powder River	75	454529N	1050414W	45.7580535	-105.0705301	454329N	1050203W	45.7247194	-105.03414	860	2821	Powderville	4/4/1980	
598671	Mount Everett Regional School	School	MA	25	Berkshire	3	420625N	0732230W	42.1070353	-73.3751155			NA	NA	210	689	Bash Bish Falls	8/27/2002	
226774	Laguna De San Antonio	Civil	CA	6	Sonoma	97	381334N	1224448W	38.226029	-122.7466559			NA	NA	99	325	Petaluma	1/19/1981	
1008328	Spring Creek	Stream	NC	37	Brunswick	19	335537N	0781340W	33.9268396	-78.2277751	335554N	0781453W	33.9316667	-78.2480556	0	0	Lockwoods Folly	7/1/1992	
1017743	Laurel Falls Lake	Reservoir	NC	37	Transylvania	175	351403N	0824540W	35.2340945	-82.7610584			NA	NA	693	2274	Rosman	11/1/1989	6/24/2011
161636	Kersey Pond	Reservoir	AL	1	Covington	39	311358N	0862345W	31.2326719	-86.395787			NA	NA	83	272	Libertyville	12/1/2003	
278099	Barberville	Populated Place	FL	12	Volusia	127	291114N	0812515W	29.1872023	-81.420901			NA	NA	14	46	Pierson	10/19/1979	
1133730	Worden Reservoir	Reservoir	OR	41	Klamath	35	420853N	1212521W	42.1480985	-121.4226349			NA	NA	1329	4360	Bonanza	5/22/1986	6/24/2011
35213	The Canal	Stream	AZ	4	Navajo	17	343131N	1100436W	34.525314	-110.0767824	342716N	1095832W	34.4544824	-109.9756679	1695	5561	Snowflake	2/8/1980	7/28/2010
511080	Burnett Hollow	Valley	KY	21	Wayne	231	364613N	0844755W	36.7703499	-84.7985548	364320N	0844855W	36.7222939	-84.8152217	284	932	Monticello	9/20/1979	
