"","FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","COUNTY_NAME","lat","long","ELEV_IN_M","ELEV_IN_FT","classID","ID","percentM","percentF","Group"
"647127",718423,"Gibbs School","School","MO","Livingston",39.838348,-93.6354928,224,735,7,718423,6.87124749833222,6.8727124847499,2
"475584",535447,"Gum Bayou","Stream","LA","Natchitoches",31.7859978,-93.3182271,43,141,1,535447,2.84634200578163,2.84668564457096,1
"450499",499482,"Nilly Hollow","Valley","KY","Trimble",38.623952,-85.2399551,149,489,2,499482,5.20346897931955,5.2053680357869,1
"316891",356812,"Summit Grove","Populated Place","GA","Oconee",33.8801175,-83.404604,207,679,15,356812,6.49321770068935,6.4931543988071,1
"109829",145071,"Bible Baptist Church","Church","AL","Lauderdale",34.8528642,-87.6014156,183,600,38,145071,5.95952857460529,5.95770638470923,1
"611874",674278,"Mount Tabor Cemetery","Cemetery","MS","Calhoun",33.9256686,-89.410632,132,433,26,674278,4.82543918167667,4.82580994984411,2
"213024",250856,"Upper Shake Campground","Locale","CA","Los Angeles",34.6913732,-118.5298068,1349,4426,4,250856,31.8879252835223,31.8896570421581,1
"587085",648446,"Nellies Lake","Lake","MN","Todd",45.8217862,-94.6470767,371,1217,18,648446,10.1400933955971,10.1396231530432,2
"947521",1026702,"Township of Gatesville","Civil","NC","Gates",36.4280659,-76.7199453,2,7,42,1026702,1.9346230820547,1.93845736749356,2
"154905",191516,"Long Gulch","Valley","CO","Fremont",38.461108,-105.6500013,2301,7549,2,191516,53.0575939515232,53.0567981564322,1
"1033600",1129711,"Upper Paul Creek Spring","Spring","OR","Harney",43.032441,-118.4216833,1749,5738,11,1129711,40.7827440515899,40.7821607699607,2
"530578",591341,"Stablersville","Populated Place","MD","Baltimore",39.6506601,-76.6158027,184,604,15,591341,5.98176562152546,5.98481767656229,2
"537833",598811,"Sacred Heart College","School","MA","Norfolk",42.1092658,-71.1872738,79,259,7,598811,3.64687569490772,3.64646875423614,2
"577419",638762,"Nikkari Elementary School","School","MI","Gratiot",43.4000305,-84.6100036,228,748,7,638762,6.9601956860129,6.96082418327233,2
"717982",790820,"Snyder Ridge","Ridge","MT","Flathead",48.5605243,-113.8995619,1472,4829,24,790820,34.6230820547031,34.6211196963535,2
"545788",606952,"Nauset Beach United States Life Saving Station (historical)","Locale","MA","Barnstable",41.8431636,-69.9452957,0,0,4,606952,1.89014898821436,1.89101260675071,2
"381719",430207,"Antioch Church","Church","IN","Daviess",38.7053265,-87.087509,143,469,38,430207,5.07004669779853,5.06981157652162,1
"262255",300702,"Seventh-Day Adventist Church School","School","FL","Dixie",29.6368975,-83.1340197,12,39,7,300702,2.15699355125639,2.15534770231802,1
"183853",221541,"Copper Mine Gulch","Valley","CA","Marin",37.9468693,-122.7138752,42,138,2,221541,2.82410495886146,2.82635217568117,1
"683808",756066,"Fontbonne University","School","MO","St. Louis",38.6414407,-90.3159482,173,568,7,756066,5.7371581054036,5.74081604988478,2
"863562",938604,"KNMX-AM (Las Vegas)","Tower","NM","San Miguel",35.5736549,-105.1719504,1992,6535,46,938604,46.186346453191,46.1840856716823,2
"203067",240887,"Coon Canyon","Valley","CA","San Diego",32.6978312,-116.9797481,72,236,2,240887,3.49121636646653,3.49057882608106,1
"539964",600956,"Interchange Twenty Nine","Crossing","MA","Middlesex",42.5898144,-71.3128377,33,108,39,600956,2.62397153657994,2.62301748678325,2
"325892",371500,"Big Hill","Summit","ID","Franklin",42.049093,-111.7555013,1846,6056,6,371500,42.9397376028463,42.9375084722787,1
"196326",234096,"Jones Flat","Flat","CA","Mariposa",37.5724349,-120.272688,296,971,16,234096,8.47231487658439,8.47227870408025,1
"87623",122615,"Meadow Hills","Populated Place","AL","Madison",34.7931458,-86.5808262,253,830,15,122615,7.51612185901712,7.51660566626,1
"615227",677639,"Shell Creek","Stream","MS","Lee",34.4356577,-88.7617228,98,322,1,677639,4.06937958639093,4.07347160092178,2
"731320",804460,"Copper Mountain Mine","Mine","MT","Madison",45.4249252,-112.0377632,2174,7132,9,804460,50.2334889926618,50.230445980751,2
"8251",8693,"Norma Mines","Mine","AZ","Mohave",35.7338784,-114.3791321,926,3038,9,8693,22.4816544362909,22.4820387691474,1
"786278",859935,"Hankins Creek","Stream","NV","Elko",40.356318,-115.4353268,1817,5961,1,859935,42.2948632421614,42.2936152907686,2
"64975",72316,"Liberty","Populated Place","AR","Montgomery",34.6800941,-93.4457458,204,669,15,72316,6.42650655992884,6.42537616917446,1
"816621",890674,"Kerr Canyon","Valley","NM","Doña Ana",32.5367507,-107.1497399,1561,5121,2,890674,36.6021792305982,36.6002440016267,2
"813682",887718,"Cobb Well","Well","NM","Lea",32.4156803,-103.2282473,1066,3497,14,887718,25.5948410051145,25.5930595092856,2
"245475",283848,"Head Creek","Gut","FL","Citrus",28.8113706,-82.673435,0,0,52,283848,1.89014898821436,1.89101260675071,1
"465788",514880,"Reeves Mountain","Summit","KY","Estill",37.6223055,-84.017982,406,1332,6,514880,10.918390037803,10.9190727938186,1
"367233",415436,"Patrick School (historical)","School","IL","Edgar",39.6900348,-87.8153069,205,673,7,415436,6.44874360684901,6.45248746102752,1
"738295",811534,"01S47E20ACDA01 Well","Well","MT","Powder River",45.735834,-105.9511093,1118,3668,14,811534,26.7511674449633,26.7520672360038,2
"284303",323219,"Sonlight Church","Church","GA","Oglethorpe",33.9717811,-83.222097,229,751,38,323219,6.98243273293307,6.98115765216213,1
"1002984",1082587,"Mount Sinai Medical Center Heliport","Airport","OH","Cuyahoga",41.5100515,-81.6176271,200,656,53,1082587,6.33755837224817,6.33726447065203,2
"820326",894398,"San Antone Lake","Lake","NM","Catron",34.4974164,-108.1960772,2205,7234,18,894398,50.922837447187,50.9217839230039,2
"124144",160451,"Providence Church","Church","AL","Clay",33.3767773,-85.9527445,328,1076,38,160451,9.1839003780298,9.18395011522299,1
"394331",442854,"Saint Vincent de Paul School","School","IN","Allen",41.1617154,-85.1194152,244,801,7,442854,7.3159884367356,7.32004880032533,1
"624401",686850,"Dry Lake","Lake","MS","Tallahatchie",34.0709449,-90.4359276,45,148,18,686850,2.89081609962197,2.89413040531381,2
"357949",406133,"Freeport City Cemetery","Cemetery","IL","Stephenson",42.2925195,-89.635394,253,830,26,406133,7.51612185901712,7.51660566626,1
"1005327",1085213,"Hartford (historical)","Populated Place","OH","Allen",40.7361608,-84.3146749,248,814,15,1085213,7.40493662441628,7.40816049884777,2
"528537",589295,"Head of Canal (historical)","Populated Place","MD","Cecil",39.7103835,-76.2196771,42,138,15,589295,2.82410495886146,2.82635217568117,2
"315421",355330,"Coulter Creek","Stream","GA","Walker",34.8025783,-85.1585627,250,820,1,355330,7.44941071825662,7.44882743662735,1
"391937",440454,"Oak Ridge Church","Church","IN","Grant",40.4369839,-85.6927551,266,873,38,440454,7.80520346897932,7.80805205368036,1
"626674",689136,"Saint Alphonsus Parochial School","School","MS","Jackson",30.4099208,-88.8294725,6,20,7,689136,2.02357126973538,2.026569066016,2
"555880",617078,"Back Bay Fens","Lake","MA","Suffolk",42.3408684,-71.0956924,3,10,18,617078,1.95686012897487,1.95879083638335,2
"142192",178763,"Bridge Canyon","Valley","CO","Montezuma",37.338049,-109.0362218,1487,4879,2,178763,34.9566377585057,34.9600108445167,1
"88755",123751,"New Grove Church","Church","AL","Fayette",33.6498323,-87.738904,148,486,38,123751,5.18123193239938,5.18503456689711,1
"575582",636920,"Saint Marys School","School","MI","Kent",42.9722484,-85.6794758,185,607,7,636920,6.00400266844563,6.00515114545208,2
"377413",425732,"Bethel Christian Reformed Church","Church","IL","Whiteside",41.8725285,-90.152626,200,656,38,425732,6.33755837224817,6.33726447065203,1
"1024405",1120439,"Elk Creek","Stream","OR","Baker",45.007103,-117.2073982,1584,5197,1,1120439,37.1136313097621,37.1153585468348,2
"42410",49456,"Goad Cemetery","Cemetery","AR","White",35.5045247,-91.5829137,190,623,26,49456,6.11518790304648,6.11359631286431,1
"860922",935896,"LA 61208","Locale","NM","Lincoln",33.4919444,-105.3833333,1736,5695,4,935896,40.4936624416278,40.4907143825403,2
"1043119",1139500,"Cedar Creek","Stream","OR","Lane",43.9753986,-123.9037214,25,82,1,1139500,2.44607516121859,2.44679408973838,2
"518757",579374,"Gushees Corner","Populated Place","ME","Knox",44.2831321,-69.2447655,80,262,15,579374,3.66911274182789,3.66680222312593,2
"988973",1068466,"Vicksburgh (historical)","Populated Place","OH","Fairfield",0,0,0,0,15,1068466,1.89014898821436,1.89101260675071,2
"484497",544398,"Rayne Branch Library","Building","LA","Acadia",30.2329807,-92.2695728,9,30,28,544398,2.09028241049589,2.09434729564864,1
"857381",931915,"06137 Water Well","Well","NM","Eddy",32.7834464,-104.4121854,1038,3405,14,931915,24.9722036913498,24.9694997966653,2
"165147",202514,"Elk Ridge","Ridge","CO","Larimer",40.3169289,-105.3602699,2574,8445,24,202514,59.1283077607294,59.1297275315169,1
"942253",1021238,"Little Sheep Cliff","Summit","NC","Jackson",35.1325944,-83.0934777,1319,4327,6,1021238,31.2208138759173,31.2186525687949,2
"1040003",1136357,"Harmony","Populated Place","OR","Clackamas",45.4359534,-122.5784254,53,174,15,1136357,3.06871247498332,3.07035380235868,2
"249797",288179,"Opossum Camp","Locale","FL","Volusia",28.9510989,-81.0053344,8,26,4,288179,2.06804536357572,2.06723600379558,1
"33515",39128,"Saint Josephs Reservoir","Reservoir","AZ","Apache",33.9867158,-109.3353636,2814,9232,13,39128,64.4651990215699,64.4638742036058,1
"914151",992753,"Potters Hill School","School","NC","Duplin",34.9707197,-77.7116416,31,102,7,992753,2.5794974427396,2.58235054900366,2
"465739",514831,"Rains Cemetery","Cemetery","KY","Whitley",36.7298061,-84.1079878,292,958,26,514831,8.38336668890371,8.38416700555782,1
"208657",246483,"New Deal Canal","Canal","CA","Kings",36.2380057,-119.6992957,70,230,8,246483,3.44674227262619,3.44991188830148,1
"59177",66323,"Pleasant Grove Cemetery","Cemetery","AR","Scott",35.0709291,-94.1538196,196,643,26,66323,6.24861018456749,6.24915277212959,1
"68734",76155,"Akins Creek","Stream","AR","Van Buren",35.6770223,-92.5676613,208,682,1,76155,6.51545474760952,6.5134878676969,1
"865839",943535,"Beechmont Woods","Populated Place","NY","Westchester",40.9345433,-73.7740211,29,95,15,943535,2.53502334889927,2.53490578826081,2
"321638",361594,"Kumimi","Civil","HI","Maui",21.1127778,-156.7522222,72,236,42,361594,3.49121636646653,3.49057882608106,1
"538252",599230,"Saint Marys Cemetery","Cemetery","MA","Middlesex",42.649949,-71.268662,47,154,26,599230,2.93529019346231,2.9347973430934,2
"554167",615360,"Sawpit","Basin","MA","Plymouth",41.8406598,-70.6442,25,82,12,615360,2.44607516121859,2.44679408973838,2
"1011617",1093970,"Houghtubby Spring","Spring","OK","Johnston",34.4241522,-96.5209225,260,853,11,1093970,7.67178118745831,7.67249559441507,2
"879021",956737,"McCavanaugh Pond","Lake","NY","Franklin",44.5463106,-74.5354357,449,1473,18,956737,11.8745830553702,11.8747458316389,2
"783955",857579,"Davis Northern Mine","Mine","NV","Lincoln",38.0482734,-115.7425357,2443,8015,9,857579,56.2152546141872,56.2152636573133,2
"945040",1024045,"Horsepen Branch","Stream","NC","Greene",35.4021063,-77.6821966,24,79,1,1024045,2.42383811429842,2.42646062084858,2
"1016533",1098931,"Todd Lake","Lake","OK","Lincoln",35.6589664,-96.6476418,233,764,18,1098931,7.07138092061374,7.06926935068456,2
"18939",24467,"Humbug","Populated Place","AZ","Yavapai",34.0547545,-112.3232213,750,2461,15,24467,18.5679341783411,18.5712349193439,1
"280411",319306,"New Elim Church","Church","GA","Bibb",32.74292,-83.7146288,146,479,38,319306,5.13675783855904,5.13758980615426,1
"845699",920095,"Kingdom Hall-Spanish","Church","NM","Doña Ana",32.3123157,-106.7783374,1191,3907,38,920095,28.3744718701356,28.3719669242239,2
"369715",417923,"San Jose","Populated Place","IL","Logan",40.305598,-89.6028829,180,591,15,417923,5.89281743384478,5.89670597803985,1
"595203",656595,"Hinken Creek","Stream","MN","Itasca",47.7338393,-93.9877127,403,1322,1,656595,10.8516788970425,10.851294564186,2
"747470",820718,"16N12E35CC__02 Well","Well","MT","Judith Basin",47.097189,-110.177149,1347,4419,14,820718,31.843451189682,31.8422122814152,2
"120807",157094,"Spring Villa","Populated Place","AL","Lee",32.5884692,-85.3113327,192,630,15,157094,6.15966199688681,6.16104107360716,1
"156137",192753,"Mill Creek","Stream","CO","Costilla",37.5813958,-105.2888943,2603,8540,1,192753,59.7731821214143,59.773620713027,1
"948542",1027850,"Beaver Creek","Stream","ND","Grant",46.6030572,-101.3640338,569,1867,1,1027850,14.5430286857905,14.545208079165,2
"283616",322529,"Sardis Cemetery","Cemetery","GA","Terrell",31.7879444,-84.4365823,115,377,26,322529,4.4474093840338,4.44625186390132,1
"324097",364073,"Pu‘upili","Summit","HI","Hawaii",19.1475804,-155.4576588,19,62,6,364073,2.31265287969758,2.31123763047309,1
"128139",164632,"Dry Creek","Stream","AL","St. Clair",33.5639931,-86.3430348,145,476,1,164632,5.11452079163887,5.11725633726447,1
"326866",372481,"Dry Hollow","Valley","ID","Bingham",43.1040835,-112.1094134,1575,5167,2,372481,36.9134978874805,36.9120238579368,1
"689849",762277,"Mayes Lake Dam","Dam","MO","Monroe",39.5933699,-92.2668465,233,764,22,762277,7.07138092061374,7.06926935068456,2
"271524",310347,"Line Creek","Stream","GA","Fulton",33.6495543,-84.6293771,228,748,1,310347,6.9601956860129,6.96082418327233,1
"100984",136203,"Mars Hill Church (historical)","Church","AL","Franklin",34.3400968,-87.6964175,300,984,38,136203,8.56126306426506,8.56039040260268,1
"72467",79919,"Meadows Lake","Reservoir","AR","Randolph",36.488597,-91.038177,137,449,13,79919,4.93662441627752,4.93425511725634,1
"399552",448100,"Westwood Baptist Church","Church","IN","Marion",39.8150423,-86.1872103,219,718,38,448100,6.76006226373138,6.75748949437441,1
"490694",550709,"Saint Stephens Convert","Church","LA","Orleans",29.921316,-90.1011839,2,7,38,550709,1.9346230820547,1.93845736749356,1
"199904",237687,"Whitehall Ravine","Valley","CA","Butte",39.4198884,-121.4282988,156,512,2,237687,5.35912830776073,5.36125796394198,1
"620774",683209,"Theo Church","Church","MS","Alcorn",34.932312,-88.7167203,155,509,38,683209,5.33689126084056,5.34092449505219,2
"723176",796204,"Saylor Dam","Dam","MT","Garfield",47.3666679,-107.4106482,908,2979,22,796204,22.0813875917278,22.0821472143148,2
"984215",1063672,"Saint Joseph School","School","OH","Williams",41.5269952,-84.7299556,267,876,7,1063672,7.82744051589949,7.82838552257015,2
"182941",220627,"Carneros Valley","Valley","CA","Napa",38.2518602,-122.3369197,25,82,2,220627,2.44607516121859,2.44679408973838,1
"735544",808780,"06S41E22CDCB01 Well","Well","MT","Rosebud",45.2952617,-106.70005,1067,3501,14,808780,25.6170780520347,25.6201708011387,2
"881404",959123,"Oak Hill Cemetery","Cemetery","NY","Chautauqua",42.0453368,-79.0828219,617,2024,26,959123,15.6104069379586,15.6093262843975,2
"303116",342871,"Griffins Ferry Bridge","Bridge","GA","Candler",32.3482347,-82.2476226,39,128,41,342871,2.75739381810096,2.75857394604853,1
"169095",206591,"Darby Brook","Stream","CT","Windham",41.7023208,-71.9636851,33,108,1,206591,2.62397153657994,2.62301748678325,1
"694080",766553,"Township of Lockwood","Civil","MO","Dade",37.3948818,-93.9475705,330,1083,42,766553,9.22837447187014,9.23139487596584,2
"486592",546575,"First Baptist Church","Church","LA","Lincoln",32.6995907,-92.6582059,53,174,38,546575,3.06871247498332,3.07035380235868,1
"487407",547394,"Gilark","Populated Place","LA","Webster",32.6387602,-93.3096137,76,249,15,547394,3.58016455414721,3.5786905246035,1
"92462",127467,"Stringer Branch","Stream","AL","Morgan",34.4698156,-86.7580548,174,571,1,127467,5.75939515232377,5.76114951877457,1
"260352",298795,"Forest Hills Elementary School","School","FL","Palm Beach",26.6456228,-80.1300436,5,16,7,298795,2.00133422281521,1.99945777416294,1
"11492",11942,"Sulphur Spring School","School","AZ","Cochise",32.0514711,-109.7797874,1281,4203,7,11942,30.3758060929509,30.3782025213501,1
"807184",881076,"Tacony-Palmyra Bridge","Bridge","NJ","Burlington",40.011501,-75.0423944,0,0,41,881076,1.89014898821436,1.89101260675071,2
"809092",882996,"Wanaque Wildlife Management Area","Park","NJ","Passaic",41.1625951,-74.3037614,205,673,3,882996,6.44874360684901,6.45248746102752,2
"325093",365091,"Honoipu Landing","Locale","HI","Hawaii",20.2458333,-155.8925,0,0,4,365091,1.89014898821436,1.89101260675071,1
"430519",479412,"Wagstaff Lake","Reservoir","KS","Miami",38.6508448,-94.7774594,293,961,13,479412,8.40560373582388,8.40450047444761,1
"440958",489896,"Combs Branch","Stream","KY","Knott",37.3298204,-82.9676632,319,1047,1,489896,8.98376695574828,8.98739324928833,1
"639018",710213,"Griffith Memorial Baptist Church","Church","MS","Hinds",32.2098708,-90.2492564,84,276,38,710213,3.75806092950856,3.76169174461163,2
"238974",277308,"Santa Cruz County","Civil","CA","Santa Cruz",37.0216119,-122.0097874,88,289,42,277308,3.84700911718924,3.84980344313407,1
"888176",965911,"Southold Bay","Bay","NY","Suffolk",41.0559333,-72.4123069,0,0,31,965911,1.89014898821436,1.89101260675071,2
"101518",136737,"Calvary Baptist Church","Church","AL","Lawrence",34.5820369,-87.4141899,205,673,38,136737,6.44874360684901,6.45248746102752,1
"848388",922832,"West Largo Water Well","Well","NM","McKinley",35.5197487,-107.919228,2307,7569,14,922832,53.1910162330443,53.1923546156974,2
"704005",776790,"South Fork Big Coulee Creek","Stream","MT","Stillwater",46.1166177,-109.379897,1215,3986,1,776790,28.9081609962197,28.9074149383218,2
"458612",507656,"Carntown","Populated Place","KY","Pendleton",38.8381233,-84.2410462,160,525,15,507656,5.44807649544141,5.44936966246442,1
"428967",477859,"Jackrabbit Hill","Summit","KS","Coffey",38.2341874,-95.729153,338,1109,6,477859,9.40627084723149,9.40761827301071,1
"785331",858974,"Bonita Canyon","Valley","NV","Nye",39.0515941,-117.5198217,2245,7365,2,858974,51.8123193239938,51.8096787311915,2
"744515",817756,"11N05W25BCCC01 Well","Well","MT","Lewis and Clark",46.6816027,-112.1888973,1441,4728,14,817756,33.9337336001779,33.9365595770638,2
"247505",285884,"Live Oak Pond","Lake","FL","Washington",30.6407473,-85.8132661,10,33,18,285884,2.11251945741606,2.11468076453843,1
"236576",274626,"Gannon Creek","Stream","CA","Tulare",36.7127217,-118.7501001,2638,8655,1,274626,60.5514787636202,60.5530703538024,1
